unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,Average Price,Return Ratio
1539028800,08-10-2018 20:00,BTC/USD,6630.54,6637.44,6620.01,6620.01,43.4,287574.3,6627,0.757830241
1539025200,08-10-2018 19:00,BTC/USD,6607.41,6645.96,6607.41,6630.54,166.2,1101703.58,6622.83,0.757353381
1539021600,08-10-2018 18:00,BTC/USD,6618.97,6622.38,6605.66,6607.41,43.74,289250.42,6613.605,0.756298456
1539018000,08-10-2018 17:00,BTC/USD,6602.88,6626.13,6602.88,6618.97,150.78,997521.46,6612.715,0.75619668
1539014400,08-10-2018 16:00,BTC/USD,6622.75,6622.82,6600,6602.88,95.07,628713.24,6612.1125,0.756127781
1539010800,08-10-2018 15:00,BTC/USD,6612.31,6628.92,6610,6622.75,89.69,593912.39,6618.495,0.756857652
1539007200,08-10-2018 14:00,BTC/USD,6604.22,6619.71,6597.5,6612.31,140.06,925794.5,6608.435,0.755707241
1539003600,08-10-2018 13:00,BTC/USD,6624.7,6632.34,6592.48,6604.22,320.53,2117978.12,6613.435,0.756279016
1539000000,08-10-2018 12:00,BTC/USD,6591.63,6656.63,6587.22,6624.7,682.13,4523132.21,6615.045,0.756463127
1538996400,08-10-2018 11:00,BTC/USD,6579.26,6608.26,6569.73,6591.63,448.57,2955954.16,6587.22,0.753281201
1538992800,08-10-2018 10:00,BTC/USD,6554.55,6579.26,6545.56,6579.26,229.03,1503544.93,6564.6575,0.750701067
1538989200,08-10-2018 09:00,BTC/USD,6544.8,6554.55,6541.06,6554.55,91.82,601348.55,6548.74,0.748880822
1538985600,08-10-2018 08:00,BTC/USD,6547.28,6549.83,6542.59,6544.8,107.73,705196.38,6546.125,0.748581784
1538982000,08-10-2018 07:00,BTC/USD,6552.89,6556.12,6542.68,6547.28,137.69,901668.85,6549.7425,0.748995463
1538978400,08-10-2018 06:00,BTC/USD,6544.07,6553.66,6542.59,6552.89,100.87,660453.16,6548.3025,0.748830792
1538974800,08-10-2018 05:00,BTC/USD,6557.94,6562.62,6544.07,6544.07,83.96,550023.37,6552.175,0.749273632
1538971200,08-10-2018 04:00,BTC/USD,6556.76,6558.82,6550.16,6557.94,80.71,529035.25,6555.92,0.749701891
1538967600,08-10-2018 03:00,BTC/USD,6558.06,6558.82,6554.67,6556.76,22.63,148390.08,6557.0775,0.749834257
1538964000,08-10-2018 02:00,BTC/USD,6561.05,6563.01,6554.16,6558.06,76.77,503515.59,6559.07,0.750062109
1538960400,08-10-2018 01:00,BTC/USD,6568.96,6582.29,6558.95,6561.05,107.12,703642.92,6567.8125,0.751061857
1538956800,08-10-2018 00:00,BTC/USD,6577.63,6583.33,6560.53,6568.96,588.3,3869301.16,6572.6125,0.751610761
1538953200,07-10-2018 23:00,BTC/USD,6538.43,6600,6538.42,6577.63,1013.27,6674976.59,6563.62,0.750582424
1538949600,07-10-2018 22:00,BTC/USD,6535.51,6538.43,6530.13,6538.43,34.49,225376.58,6535.625,0.747381057
1538946000,07-10-2018 21:00,BTC/USD,6528.93,6535.51,6519.7,6535.51,35.2,229754.13,6529.9125,0.746727805
1538942400,07-10-2018 20:00,BTC/USD,6531.86,6534.43,6523.29,6528.93,36.92,241025.56,6529.6275,0.746695213
1538938800,07-10-2018 19:00,BTC/USD,6541.62,6542.29,6529.98,6531.86,9.268,60570.45,6536.4375,0.747473971
1538935200,07-10-2018 18:00,BTC/USD,6533.46,6542.31,6529.85,6541.62,48.49,316940.53,6536.81,0.747516568
1538931600,07-10-2018 17:00,BTC/USD,6523.63,6539.06,6521.23,6533.46,62.19,406108.64,6529.345,0.746662908
1538928000,07-10-2018 16:00,BTC/USD,6527.87,6528.5,6516.23,6523.63,30.35,197904.96,6524.0575,0.746058256
1538924400,07-10-2018 15:00,BTC/USD,6522.37,6531.12,6519.92,6527.87,26.34,171883.65,6525.32,0.74620263
1538920800,07-10-2018 14:00,BTC/USD,6531.76,6535.53,6516.64,6522.37,71.68,467676.24,6526.575,0.746346145
1538917200,07-10-2018 13:00,BTC/USD,6517.26,6536.52,6511.29,6531.76,44.92,293095.37,6524.2075,0.74607541
1538913600,07-10-2018 12:00,BTC/USD,6520.12,6520.12,6507.46,6517.26,15.92,103690.96,6516.24,0.745164287
1538910000,07-10-2018 11:00,BTC/USD,6514,6520.12,6507.34,6520.12,58.2,379211.35,6515.395,0.745067657
1538906400,07-10-2018 10:00,BTC/USD,6518.07,6530.17,6513.21,6514,45.88,299282.2,6518.8625,0.745464182
1538902800,07-10-2018 09:00,BTC/USD,6512.72,6524.95,6509,6518.07,54.29,353779.48,6516.185,0.745157997
1538899200,07-10-2018 08:00,BTC/USD,6531.27,6532.89,6493.92,6512.72,305.8,1990540.43,6517.7,0.745331245
1538895600,07-10-2018 07:00,BTC/USD,6541.9,6541.95,6531.26,6531.27,67.6,441748.29,6536.595,0.747491982
1538892000,07-10-2018 06:00,BTC/USD,6541.23,6551.63,6534.18,6541.9,33.72,220562.45,6542.235,0.748136943
1538888400,07-10-2018 05:00,BTC/USD,6536.55,6544.18,6534.51,6541.23,26.78,175115.08,6539.1175,0.747780442
1538884800,07-10-2018 04:00,BTC/USD,6556.87,6560,6530,6536.55,66.59,435646.26,6545.855,0.748550908
1538881200,07-10-2018 03:00,BTC/USD,6552.26,6556.87,6544.76,6556.87,33.36,218527.1,6552.69,0.749332524
1538877600,07-10-2018 02:00,BTC/USD,6553.76,6556.01,6549.27,6552.26,36.7,240528.35,6552.825,0.749347962
1538874000,07-10-2018 01:00,BTC/USD,6552.44,6561.25,6536.68,6553.76,211.8,1387075.43,6551.0325,0.749142981
1538870400,07-10-2018 00:00,BTC/USD,6544.08,6560.53,6534.9,6552.44,85.88,562476.56,6547.9875,0.74879477
1538866800,06-10-2018 23:00,BTC/USD,6542.61,6550.11,6538.02,6544.08,21.19,138687.4,6543.705,0.748305045
1538863200,06-10-2018 22:00,BTC/USD,6556.24,6556.24,6536,6542.61,17.94,117393.64,6547.7725,0.748770184
1538859600,06-10-2018 21:00,BTC/USD,6551.7,6556.26,6540,6556.24,25.21,165038.17,6551.05,0.749144982
1538856000,06-10-2018 20:00,BTC/USD,6547.07,6554.17,6530.99,6551.7,98.22,642753.9,6545.9825,0.748565489
1538852400,06-10-2018 19:00,BTC/USD,6535.35,6548.08,6530.84,6547.07,89.41,584493.84,6540.335,0.747919669
1538848800,06-10-2018 18:00,BTC/USD,6553.12,6554.47,6534.7,6535.35,102.5,670566.57,6544.41,0.748385665
1538845200,06-10-2018 17:00,BTC/USD,6552.93,6560,6537.53,6553.12,201.58,1320785.29,6550.895,0.749127257
1538841600,06-10-2018 16:00,BTC/USD,6550.4,6562.33,6537.52,6552.93,182.53,1195966.47,6550.795,0.749115822
1538838000,06-10-2018 15:00,BTC/USD,6545.5,6553.07,6536.12,6550.4,26.57,173960.3,6546.2725,0.748598652
1538834400,06-10-2018 14:00,BTC/USD,6540.77,6545.52,6532.58,6545.5,93.2,609607.42,6541.0925,0.748006293
1538830800,06-10-2018 13:00,BTC/USD,6546.24,6549.01,6528.87,6540.77,132.07,863184.05,6541.2225,0.748021159
1538827200,06-10-2018 12:00,BTC/USD,6544.92,6553.08,6535.35,6546.24,36.3,237700.5,6544.8975,0.748441414
1538823600,06-10-2018 11:00,BTC/USD,6559.63,6564.54,6526.28,6544.92,166.89,1091728.81,6548.8425,0.748892544
1538820000,06-10-2018 10:00,BTC/USD,6569.01,6572.3,6559.63,6559.63,77.68,510151.22,6565.1425,0.750756529
1538816400,06-10-2018 09:00,BTC/USD,6562.66,6569.02,6558.18,6569.01,96.91,636151.49,6564.7175,0.750707929
1538812800,06-10-2018 08:00,BTC/USD,6570.18,6570.2,6559.14,6562.66,120.05,787736.82,6565.545,0.750802557
1538809200,06-10-2018 07:00,BTC/USD,6566.21,6572.41,6566.2,6570.18,57.39,377031.34,6568.75,0.751169065
1538805600,06-10-2018 06:00,BTC/USD,6573.58,6573.92,6563.24,6566.21,30.98,203459.62,6569.2375,0.751224813
1538802000,06-10-2018 05:00,BTC/USD,6570.06,6576.8,6564.98,6573.58,23.36,153530.41,6571.355,0.75146696
1538798400,06-10-2018 04:00,BTC/USD,6560.58,6571.8,6560.49,6570.06,8.329,54714.28,6565.7325,0.750823999
1538794800,06-10-2018 03:00,BTC/USD,6566.46,6571.35,6560,6560.58,14.25,93519.66,6564.5975,0.750694206
1538791200,06-10-2018 02:00,BTC/USD,6576.09,6576.09,6542.59,6566.46,260.56,1707484.67,6565.3075,0.750775398
1538787600,06-10-2018 01:00,BTC/USD,6570.33,6580,6570.32,6576.09,62.05,407985.43,6574.185,0.751790584
1538784000,06-10-2018 00:00,BTC/USD,6582.12,6595.69,6565.64,6570.33,77.61,510598.35,6578.445,0.752277736
1538780400,05-10-2018 23:00,BTC/USD,6576.62,6599.73,6566.14,6582.12,89.39,588357.14,6581.1525,0.752587352
1538776800,05-10-2018 22:00,BTC/USD,6557.96,6641.35,6550.3,6576.62,756.69,4989737.67,6581.5575,0.752633666
1538773200,05-10-2018 21:00,BTC/USD,6536.52,6561.86,6534.73,6557.96,221.74,1452467.53,6547.7675,0.748769612
1538769600,05-10-2018 20:00,BTC/USD,6538.29,6544.06,6532.03,6536.52,87,568978.95,6537.725,0.747621203
1538766000,05-10-2018 19:00,BTC/USD,6535.12,6545.82,6535.11,6538.29,126.7,828637.26,6538.585,0.747719548
1538762400,05-10-2018 18:00,BTC/USD,6534.49,6542.02,6532.01,6535.12,121.54,794400.45,6535.91,0.747413648
1538758800,05-10-2018 17:00,BTC/USD,6539.53,6542.27,6530.34,6534.49,75,490087.65,6536.6575,0.747499129
1538755200,05-10-2018 16:00,BTC/USD,6547.49,6557.02,6531.84,6539.53,127.89,836975.46,6543.97,0.748335349
1538751600,05-10-2018 15:00,BTC/USD,6544.59,6552.81,6543.86,6547.49,149.24,977241.33,6547.1875,0.748703286
1538748000,05-10-2018 14:00,BTC/USD,6540.01,6554,6534.12,6544.59,238.69,1561785.06,6543.18,0.748245009
1538744400,05-10-2018 13:00,BTC/USD,6537.05,6554.24,6532.81,6540.01,182.04,1191172.8,6541.0275,0.74799886
1538740800,05-10-2018 12:00,BTC/USD,6539.26,6544.71,6531,6537.05,80.77,527964.27,6538.005,0.747653222
1538737200,05-10-2018 11:00,BTC/USD,6533.85,6548.03,6531,6539.26,177.86,1163449.13,6538.035,0.747656653
1538733600,05-10-2018 10:00,BTC/USD,6534,6547.1,6531,6533.85,135.36,884727.2,6536.4875,0.747479688
1538730000,05-10-2018 09:00,BTC/USD,6527,6534,6519.99,6534,106.34,694164.7,6528.7475,0.746594581
1538726400,05-10-2018 08:00,BTC/USD,6525,6532.94,6522.09,6527,149.48,975950.95,6526.7575,0.746367015
1538722800,05-10-2018 07:00,BTC/USD,6547.74,6549.4,6524.5,6525,127.56,833679.56,6536.66,0.747499415
1538719200,05-10-2018 06:00,BTC/USD,6537.25,6555.37,6534.64,6547.74,132.75,868977.49,6543.75,0.748310191
1538715600,05-10-2018 05:00,BTC/USD,6531.08,6537.71,6526.53,6537.25,45.46,297010.93,6533.1425,0.747097171
1538712000,05-10-2018 04:00,BTC/USD,6538.6,6542.45,6526.77,6531.08,104.1,680225.58,6534.725,0.747278138
1538708400,05-10-2018 03:00,BTC/USD,6533.73,6544.17,6533.73,6538.6,38.85,254003.77,6537.5575,0.747602048
1538704800,05-10-2018 02:00,BTC/USD,6568.52,6569.67,6510,6533.73,257.19,1679794.49,6545.48,0.748508025
1538701200,05-10-2018 01:00,BTC/USD,6582.17,6582.2,6560.1,6568.52,51.58,338880.59,6573.2475,0.751683376
1538697600,05-10-2018 00:00,BTC/USD,6547.56,6594.94,6546.15,6582.17,224.05,1473657.08,6567.705,0.751049564
1538694000,04-10-2018 23:00,BTC/USD,6554.2,6556.04,6537.66,6547.56,44.85,293539.59,6548.865,0.748895117
1538690400,04-10-2018 22:00,BTC/USD,6545,6563.98,6545,6554.2,62.94,412657.64,6552.045,0.749258766
1538686800,04-10-2018 21:00,BTC/USD,6545.05,6557.58,6517.39,6545,178.22,1163628.33,6541.255,0.748024876
1538683200,04-10-2018 20:00,BTC/USD,6565.92,6572.98,6535,6545.05,206.45,1351745.6,6554.7375,0.749566666
1538679600,04-10-2018 19:00,BTC/USD,6557.04,6573.01,6557.04,6565.92,192.69,1265504.96,6563.2525,0.750540399
1538676000,04-10-2018 18:00,BTC/USD,6552.91,6572.03,6551.3,6557.04,177.17,1162346.59,6558.32,0.749976343
1538672400,04-10-2018 17:00,BTC/USD,6541.66,6552.91,6539.93,6552.91,94.59,619376.41,6546.8525,0.748664977
1538668800,04-10-2018 16:00,BTC/USD,6552.3,6555,6537.68,6541.66,73.34,480201.32,6546.66,0.748642964
1538665200,04-10-2018 15:00,BTC/USD,6527.04,6556,6524.19,6552.3,196.02,1282097.2,6539.8825,0.747867923
1538661600,04-10-2018 14:00,BTC/USD,6543.4,6556.51,6527.04,6527.04,133.62,874328.43,6538.4975,0.747709542
1538658000,04-10-2018 13:00,BTC/USD,6532.75,6549,6531.3,6543.4,105.36,689234.47,6539.1125,0.74777987
1538654400,04-10-2018 12:00,BTC/USD,6523.82,6538.32,6523.82,6532.75,87.55,571815.92,6529.6775,0.746700931
1538650800,04-10-2018 11:00,BTC/USD,6533.31,6543.83,6523.81,6523.82,108.83,710948.31,6531.1925,0.746874179
1538647200,04-10-2018 10:00,BTC/USD,6560.5,6568.71,6526.28,6533.31,142.86,934849.89,6547.2,0.748704716
1538643600,04-10-2018 09:00,BTC/USD,6552.07,6567.06,6548.38,6560.5,105.52,692393.88,6557.0025,0.74982568
1538640000,04-10-2018 08:00,BTC/USD,6536.21,6575.35,6534.37,6552.07,224.2,1471105.76,6549.5,0.748967732
1538636400,04-10-2018 07:00,BTC/USD,6542.07,6557.22,6534.57,6536.21,318.33,2084805.27,6542.5175,0.748169249
1538632800,04-10-2018 06:00,BTC/USD,6552.15,6555.81,6542,6542.07,47.13,308783.4,6548.0075,0.748797057
1538629200,04-10-2018 05:00,BTC/USD,6559.06,6562.38,6540,6552.15,121.36,794941.65,6553.3975,0.749413431
1538625600,04-10-2018 04:00,BTC/USD,6557.56,6568.19,6553.19,6559.06,37.03,242916.07,6559.5,0.750111282
1538622000,04-10-2018 03:00,BTC/USD,6557.7,6572.76,6551.52,6557.56,50.7,332689.73,6559.885,0.750155308
1538618400,04-10-2018 02:00,BTC/USD,6557.26,6568,6542.59,6557.7,143.05,937755.27,6556.3875,0.749755352
1538614800,04-10-2018 01:00,BTC/USD,6476.75,6604.89,6476.58,6557.26,903.13,5924838.14,6528.87,0.74660859
1538611200,04-10-2018 00:00,BTC/USD,6456.77,6481,6450.58,6476.75,77.77,503002.31,6466.275,0.739450542
1538607600,03-10-2018 23:00,BTC/USD,6436.46,6477.57,6430.83,6456.77,185.82,1200427.22,6450.4075,0.737636014
1538604000,03-10-2018 22:00,BTC/USD,6415.96,6440.69,6413.2,6436.46,180.81,1161915.62,6426.5775,0.734910936
1538600400,03-10-2018 21:00,BTC/USD,6437.62,6450.28,6413.2,6415.96,105.92,682324.38,6429.265,0.735218265
1538596800,03-10-2018 20:00,BTC/USD,6433.6,6447.83,6418.5,6437.62,132.28,851054.7,6434.3875,0.735804048
1538593200,03-10-2018 19:00,BTC/USD,6448.85,6452.29,6413.2,6433.6,285.29,1833280.21,6436.985,0.736101085
1538589600,03-10-2018 18:00,BTC/USD,6464.02,6465.23,6432.1,6448.85,224.93,1449839.52,6452.55,0.73788102
1538586000,03-10-2018 17:00,BTC/USD,6470,6479.27,6463,6464.02,63.52,411037.89,6469.0725,0.73977045
1538582400,03-10-2018 16:00,BTC/USD,6470.95,6498.07,6455.76,6470,202.75,1313260.14,6473.695,0.740299055
1538578800,03-10-2018 15:00,BTC/USD,6482.19,6493.77,6463.76,6470.95,143.39,929054.18,6477.6675,0.74075333
1538575200,03-10-2018 14:00,BTC/USD,6440.33,6493.77,6433.17,6482.19,302.7,1958237.62,6462.365,0.739003414
1538571600,03-10-2018 13:00,BTC/USD,6427.48,6452.02,6421.26,6440.33,174.9,1125830.25,6435.2725,0.735905252
1538568000,03-10-2018 12:00,BTC/USD,6451.75,6455,6427.48,6427.48,104.82,675382.38,6440.4275,0.736494752
1538564400,03-10-2018 11:00,BTC/USD,6441.3,6458.63,6427.94,6451.75,237.26,1527471.23,6444.905,0.737006776
1538560800,03-10-2018 10:00,BTC/USD,6423.22,6461.54,6423.21,6441.3,280.9,1809271.69,6437.3175,0.736139108
1538557200,03-10-2018 09:00,BTC/USD,6415.89,6423.22,6413.59,6423.22,61.2,392973.93,6418.98,0.734042124
1538553600,03-10-2018 08:00,BTC/USD,6415.17,6423.22,6407.51,6415.89,177.66,1139549.24,6415.4475,0.733638166
1538550000,03-10-2018 07:00,BTC/USD,6429.24,6432.32,6413.6,6415.17,170.89,1097964.09,6422.5825,0.734454088
1538546400,03-10-2018 06:00,BTC/USD,6426.48,6432,6410,6429.24,174.27,1119476.18,6424.43,0.734665359
1538542800,03-10-2018 05:00,BTC/USD,6424.39,6434.38,6421.19,6426.48,73.51,472696.2,6426.61,0.734914653
1538539200,03-10-2018 04:00,BTC/USD,6422.96,6438.88,6396.34,6424.39,412.66,2646445.8,6420.6425,0.734232239
1538535600,03-10-2018 03:00,BTC/USD,6475.28,6476.39,6397.54,6422.96,559.54,3593680.26,6443.0425,0.73679379
1538532000,03-10-2018 02:00,BTC/USD,6493.93,6497.33,6450.72,6475.28,199.78,1293028.48,6479.315,0.74094173
1538528400,03-10-2018 01:00,BTC/USD,6502.82,6504.53,6472.52,6493.93,169.47,1098942.26,6493.45,0.742558137
1538524800,03-10-2018 00:00,BTC/USD,6500,6510,6480,6502.82,150.5,977446.97,6498.205,0.743101895
1538521200,02-10-2018 23:00,BTC/USD,6533.24,6533.24,6490.24,6500,132.29,861098.59,6514.18,0.744928715
1538517600,02-10-2018 22:00,BTC/USD,6521.84,6541,6518.44,6533.24,94.72,618392.98,6528.63,0.746581144
1538514000,02-10-2018 21:00,BTC/USD,6525.27,6535.41,6510.26,6521.84,97.36,634781.34,6523.195,0.745959625
1538510400,02-10-2018 20:00,BTC/USD,6530.49,6545.82,6519.01,6525.27,129.66,846970.67,6530.1475,0.746754678
1538506800,02-10-2018 19:00,BTC/USD,6533.13,6545.69,6525,6530.49,155.07,1013622.85,6533.5775,0.747146916
1538503200,02-10-2018 18:00,BTC/USD,6500.14,6534.59,6496.04,6533.13,213.38,1390342.6,6515.975,0.745133983
1538499600,02-10-2018 17:00,BTC/USD,6504.5,6516.38,6447.28,6500.14,772.52,5010627.25,6492.075,0.742400899
1538496000,02-10-2018 16:00,BTC/USD,6528.26,6528.26,6485.43,6504.5,207.03,1346511.17,6511.6125,0.744635109
1538492400,02-10-2018 15:00,BTC/USD,6522.02,6535.93,6500.73,6528.26,395.35,2578707.02,6521.735,0.745792667
1538488800,02-10-2018 14:00,BTC/USD,6547.87,6554.35,6494.65,6522.02,283.63,1849291.41,6529.7225,0.746706077
1538485200,02-10-2018 13:00,BTC/USD,6544.59,6556.6,6532.2,6547.87,106.35,696026.21,6545.315,0.748489157
1538481600,02-10-2018 12:00,BTC/USD,6539.99,6573.84,6526.98,6544.59,254.85,1670421.33,6546.35,0.748607514
1538478000,02-10-2018 11:00,BTC/USD,6547.16,6551.55,6531.55,6539.99,99.73,652521.84,6542.5625,0.748174395
1538474400,02-10-2018 10:00,BTC/USD,6526.28,6552.59,6511,6547.16,150.58,983282.54,6534.2575,0.747224677
1538470800,02-10-2018 09:00,BTC/USD,6549,6560.05,6526.27,6526.28,151.06,987836.11,6540.4,0.747927102
1538467200,02-10-2018 08:00,BTC/USD,6544,6555,6539.87,6549,188.63,1235014.05,6546.9675,0.748678128
1538463600,02-10-2018 07:00,BTC/USD,6556,6560.11,6530,6544,142.17,930579.29,6547.5275,0.748742167
1538460000,02-10-2018 06:00,BTC/USD,6573.43,6575.22,6552.75,6556,118.59,778094.88,6564.35,0.750665903
1538456400,02-10-2018 05:00,BTC/USD,6576.28,6583.75,6567.83,6573.43,98.56,648225.75,6575.3225,0.751920663
1538452800,02-10-2018 04:00,BTC/USD,6563.31,6577.22,6563.3,6576.28,26.99,177370.7,6570.0275,0.751315153
1538449200,02-10-2018 03:00,BTC/USD,6568.44,6576.65,6560.28,6563.31,47.98,315177.5,6567.17,0.750988384
1538445600,02-10-2018 02:00,BTC/USD,6579.93,6579.93,6558.95,6568.44,63.68,418109.63,6571.8125,0.751519277
1538442000,02-10-2018 01:00,BTC/USD,6559.57,6597,6551.23,6579.93,131.12,861756,6571.9325,0.751533
1538438400,02-10-2018 00:00,BTC/USD,6571.2,6574.86,6553.53,6559.57,54.83,359601.81,6564.79,0.750716219
1538434800,01-10-2018 23:00,BTC/USD,6557.53,6572.86,6544.49,6571.2,67.68,443654.64,6561.52,0.750342279
1538431200,01-10-2018 22:00,BTC/USD,6567.39,6569.79,6554.26,6557.53,57.62,378278.28,6562.2425,0.7504249
1538427600,01-10-2018 21:00,BTC/USD,6547.9,6608.26,6543.46,6567.39,318.85,2097321.9,6566.7525,0.750940641
1538424000,01-10-2018 20:00,BTC/USD,6551.96,6563.74,6545.86,6547.9,83.68,548442.03,6552.365,0.749295359
1538420400,01-10-2018 19:00,BTC/USD,6564.96,6567.84,6526.9,6551.96,187.41,1227201.52,6552.915,0.749358254
1538416800,01-10-2018 18:00,BTC/USD,6559.76,6575.35,6550.95,6564.96,168.68,1107178.02,6562.755,0.750483507
1538413200,01-10-2018 17:00,BTC/USD,6554.62,6564.89,6539.92,6559.76,117.38,769185.24,6554.7975,0.749573528
1538409600,01-10-2018 16:00,BTC/USD,6540,6566.23,6509.7,6554.62,148.41,970894.01,6542.6375,0.748182971
1538406000,01-10-2018 15:00,BTC/USD,6535,6542.59,6521.86,6540,115.11,752301.34,6534.8625,0.747293862
1538402400,01-10-2018 14:00,BTC/USD,6543.77,6550.91,6477.57,6535,371.81,2422639.72,6526.8125,0.746373304
1538398800,01-10-2018 13:00,BTC/USD,6573.5,6585.79,6530.02,6543.77,178.91,1173459.13,6558.27,0.749970625
1538395200,01-10-2018 12:00,BTC/USD,6556,6580,6543.2,6573.5,86.79,570048,6563.175,0.750531536
1538391600,01-10-2018 11:00,BTC/USD,6550.33,6570.36,6517.21,6556,1250.81,8161809.41,6548.475,0.748850518
1538388000,01-10-2018 10:00,BTC/USD,6589.44,6592.55,6542.6,6550.33,356.34,2340667.67,6568.73,0.751166778
1538384400,01-10-2018 09:00,BTC/USD,6587.8,6591,6578.63,6589.44,87.42,575721.13,6586.7175,0.753223737
1538380800,01-10-2018 08:00,BTC/USD,6575.35,6590.16,6569.43,6587.8,101.2,665688.18,6580.685,0.752533891
1538377200,01-10-2018 07:00,BTC/USD,6592.7,6599.99,6575.35,6575.35,138.09,909864.41,6585.8475,0.753124249
1538373600,01-10-2018 06:00,BTC/USD,6597.49,6604.49,6579.12,6592.7,92.46,609576.11,6593.45,0.753993632
1538370000,01-10-2018 05:00,BTC/USD,6600.34,6601.78,6586.02,6597.49,123.11,811746.64,6596.4075,0.754331837
1538366400,01-10-2018 04:00,BTC/USD,6618.96,6630.8,6596.33,6600.34,96.56,638546.17,6611.6075,0.756070032
1538362800,01-10-2018 03:00,BTC/USD,6605.1,6628.95,6605.1,6618.96,72.63,480489.07,6614.5275,0.756403949
1538359200,01-10-2018 02:00,BTC/USD,6606.85,6618.9,6599.2,6605.1,91.15,602412.47,6607.5125,0.755601749
1538355600,01-10-2018 01:00,BTC/USD,6623.02,6638.15,6600.31,6606.85,303.21,2005262.8,6617.0825,0.756696125
1538352000,01-10-2018 00:00,BTC/USD,6597.81,6624.79,6597.77,6623.02,180.72,1195874.09,6610.8475,0.755983122
1538348400,30-09-2018 23:00,BTC/USD,6603.43,6614.31,6589.07,6597.81,108.51,716335.03,6601.155,0.754874737
1538344800,30-09-2018 22:00,BTC/USD,6555.73,6609.92,6545.87,6603.43,224.6,1479023.19,6578.7375,0.752311185
1538341200,30-09-2018 21:00,BTC/USD,6551.79,6567.72,6540.4,6555.73,110.36,723410.93,6553.91,0.749472037
1538337600,30-09-2018 20:00,BTC/USD,6575.99,6575.99,6510,6551.79,290.73,1903486.13,6553.4425,0.749418577
1538334000,30-09-2018 19:00,BTC/USD,6590.09,6595.52,6563.21,6575.99,103.15,678663.4,6581.2025,0.75259307
1538330400,30-09-2018 18:00,BTC/USD,6588.12,6600.01,6585,6590.09,50.05,329972.58,6590.805,0.753691163
1538326800,30-09-2018 17:00,BTC/USD,6591.09,6599.05,6578.52,6588.12,26.92,177447.07,6589.195,0.753507052
1538323200,30-09-2018 16:00,BTC/USD,6568.46,6591.28,6558.95,6591.09,105.42,693342.02,6577.445,0.752163381
1538319600,30-09-2018 15:00,BTC/USD,6623.01,6623.37,6558.95,6568.46,156.1,1027674.13,6593.4475,0.753993346
1538316000,30-09-2018 14:00,BTC/USD,6610.61,6624.46,6603.04,6623.01,89.04,588919.16,6615.28,0.756490001
1538312400,30-09-2018 13:00,BTC/USD,6607.5,6610.61,6592.27,6610.61,31.39,207257.39,6605.2475,0.755342735
1538308800,30-09-2018 12:00,BTC/USD,6594.16,6607.51,6591.79,6607.5,64.01,422300.25,6600.24,0.754770102
1538305200,30-09-2018 11:00,BTC/USD,6621.17,6628.06,6591.94,6594.16,91.38,604202.01,6608.8325,0.755752697
1538301600,30-09-2018 10:00,BTC/USD,6564.54,6628,6560,6621.17,246.94,1627957.36,6593.4275,0.753991059
1538298000,30-09-2018 09:00,BTC/USD,6564.06,6574.99,6553.06,6564.54,70.13,460438.5,6564.1625,0.750644462
1538294400,30-09-2018 08:00,BTC/USD,6562.81,6566.48,6556.52,6564.06,115.42,757196.4,6562.4675,0.75045063
1538290800,30-09-2018 07:00,BTC/USD,6568.34,6573.08,6556.63,6562.81,30.2,198230.61,6565.215,0.75076482
1538287200,30-09-2018 06:00,BTC/USD,6550.8,6570,6550.15,6568.34,81.31,533123.59,6559.8225,0.750148161
1538283600,30-09-2018 05:00,BTC/USD,6544.46,6557.17,6539.39,6550.8,87.06,569884.41,6547.955,0.748791054
1538280000,30-09-2018 04:00,BTC/USD,6558.29,6558.29,6542.59,6544.46,38.22,250237.69,6550.9075,0.749128687
1538276400,30-09-2018 03:00,BTC/USD,6554.81,6571.08,6554.81,6558.29,33.98,223125.56,6559.7475,0.750139585
1538272800,30-09-2018 02:00,BTC/USD,6574.41,6584.25,6554.79,6554.81,106.9,702213.17,6567.065,0.750976377
1538269200,30-09-2018 01:00,BTC/USD,6557.81,6591.79,6550.74,6574.41,75.7,497843.6,6568.6875,0.751161918
1538265600,30-09-2018 00:00,BTC/USD,6579.38,6579.69,6542.59,6557.81,145.17,952360.09,6564.8675,0.750725082
1538262000,29-09-2018 23:00,BTC/USD,6579.01,6608.26,6558.95,6579.38,209.87,1382517.38,6581.4,0.752615655
1538258400,29-09-2018 22:00,BTC/USD,6570.27,6586.88,6565.19,6579.01,57.78,379885.84,6575.3375,0.751922378
1538254800,29-09-2018 21:00,BTC/USD,6570.27,6582.7,6560.3,6570.27,161.32,1059996.9,6570.885,0.751413213
1538251200,29-09-2018 20:00,BTC/USD,6565.24,6591.79,6557.94,6570.27,150.79,991932.46,6571.31,0.751461814
1538247600,29-09-2018 19:00,BTC/USD,6565.49,6573.65,6556.46,6565.24,59.19,388641.9,6565.21,0.750764248
1538244000,29-09-2018 18:00,BTC/USD,6570.63,6582.85,6552.65,6565.49,75.4,495339.18,6567.905,0.751072435
1538240400,29-09-2018 17:00,BTC/USD,6533.32,6575.32,6529.82,6570.63,65.18,427385.67,6552.2725,0.749284781
1538236800,29-09-2018 16:00,BTC/USD,6559.8,6569.24,6529.73,6533.32,82.7,541825.48,6548.0225,0.748798773
