unix,date,symbol,open,high,low,close,Volume_ETH,Volume_USD,Average_Price,Return_Ratio
1610694000,15-01-2021 07:00,ETH/USD,1199.87,1242.18,1188.47,1238.31,8818.54857,10920096.88,1217.2075,1.660181198
1610697600,15-01-2021 08:00,ETH/USD,1240,1246.63,1214.04,1215.97,5183.89255,6303457.824,1229.16,1.676483525
1610701200,15-01-2021 09:00,ETH/USD,1216.63,1234.37,1204.61,1230.8,4388.265044,5401076.616,1221.6025,1.666175653
1610704800,15-01-2021 10:00,ETH/USD,1231.08,1238.74,1222.61,1233.05,3269.115935,4030983.404,1231.37,1.679497802
1610708400,15-01-2021 11:00,ETH/USD,1232.11,1237.66,1219.14,1225.11,2632.69706,3225343.495,1228.505,1.675590154
1610712000,15-01-2021 12:00,ETH/USD,1226.8,1228.57,1195.01,1220.45,9790.139576,11948375.85,1217.7075,1.660863161
1610715600,15-01-2021 13:00,ETH/USD,1219.95,1224.66,1206.23,1220.38,4653.732755,5679322.38,1217.805,1.660996143
1610719200,15-01-2021 14:00,ETH/USD,1220.57,1225.42,1181.46,1194.8,7596.357976,9076128.51,1205.5625,1.644298277
1610722800,15-01-2021 15:00,ETH/USD,1194.1,1194.87,1125,1138.1,15593.62536,17747105.02,1163.0175,1.586270037
1610726400,15-01-2021 16:00,ETH/USD,1139.17,1170.24,1059.55,1165.92,21998.22798,25648173.97,1133.72,1.546310409
1610730000,15-01-2021 17:00,ETH/USD,1163.51,1165.24,1132.56,1155.03,7641.495179,8826156.176,1154.085,1.574086766
1610733600,15-01-2021 18:00,ETH/USD,1153.85,1174.75,1120.95,1139.11,8548.345125,9737505.415,1147.165,1.564648397
1610737200,15-01-2021 19:00,ETH/USD,1140.12,1160.73,1128.43,1132.83,5634.565786,6383005.159,1140.5275,1.555595337
1610740800,15-01-2021 20:00,ETH/USD,1127.42,1139.44,1110.43,1135.83,5180.612997,5884295.66,1128.28,1.538890651
1610744400,15-01-2021 21:00,ETH/USD,1135.01,1167.43,1132.33,1160,4884.263345,5665745.48,1148.6925,1.566731794
1610748000,15-01-2021 22:00,ETH/USD,1161,1175,1150.32,1163.85,6661.741811,7753268.207,1162.5425,1.585622172
1610751600,15-01-2021 23:00,ETH/USD,1163.86,1175.11,1157.2,1170.93,4970.628058,5820257.512,1166.775,1.59139499
1610755200,16-01-2021 00:00,ETH/USD,1169.71,1197,1169.71,1189.83,5532.643974,6582905.78,1181.5625,1.611564048
1610758800,16-01-2021 01:00,ETH/USD,1189.88,1198.71,1172.34,1179.01,5378.654485,6341487.424,1184.985,1.616232086
1610762400,16-01-2021 02:00,ETH/USD,1178.31,1189.88,1158.3,1162.17,6462.099473,7510058.144,1172.165,1.598746552
1610766000,16-01-2021 03:00,ETH/USD,1161.51,1181,1158.61,1179.21,1951.8,2301582.078,1170.0825,1.595906176
1610769600,16-01-2021 04:00,ETH/USD,1179.79,1183.17,1166.71,1181.29,1494.352995,1765264.25,1177.74,1.60635044
1610773200,16-01-2021 05:00,ETH/USD,1181.47,1183.26,1152.51,1162.76,1941.417029,2257402.065,1170,1.595793652
1610776800,16-01-2021 06:00,ETH/USD,1164,1176.72,1163.66,1173.18,1582.828846,1856943.146,1169.39,1.594961657
1610780400,16-01-2021 07:00,ETH/USD,1173.3,1189.96,1172.45,1182.89,2247.318878,2658331.028,1179.65,1.608955539
1610784000,16-01-2021 08:00,ETH/USD,1184.33,1217.48,1178.85,1216.15,6322.94337,7689647.579,1199.2025,1.635623706
1610787600,16-01-2021 09:00,ETH/USD,1213.85,1217.06,1204.97,1214.75,2253.966407,2738005.693,1212.6575,1.653975333
1610791200,16-01-2021 10:00,ETH/USD,1215.35,1225,1206.81,1213.11,2218.453812,2691228.504,1215.0675,1.657262396
1610794800,16-01-2021 11:00,ETH/USD,1214.67,1225.37,1207.23,1218.44,1616.331136,1969402.51,1216.4275,1.659117335
1610798400,16-01-2021 12:00,ETH/USD,1219.9,1231.67,1189.33,1217.69,4181.102504,5091286.708,1214.6475,1.656689547
1610802000,16-01-2021 13:00,ETH/USD,1217.69,1247.14,1217.69,1232.22,8061.80384,9933915.927,1228.685,1.675835661
1610805600,16-01-2021 14:00,ETH/USD,1232.02,1244.33,1217.05,1240.78,9493.311926,11779111.57,1233.545,1.682464342
1610809200,16-01-2021 15:00,ETH/USD,1240.85,1279.26,1232.31,1275.97,11177.461,14262104.92,1257.0975,1.714588214
1610812800,16-01-2021 16:00,ETH/USD,1277.79,1293.18,1253.22,1265.36,7622.888338,9645697.987,1272.3875,1.735442645
1610816400,16-01-2021 17:00,ETH/USD,1266.64,1270.65,1248.66,1256.19,3403.853271,4275886.44,1260.535,1.71927671
1610820000,16-01-2021 18:00,ETH/USD,1255.06,1259.64,1229.96,1232.11,4530.22881,5581740.219,1244.1925,1.696986746
1610823600,16-01-2021 19:00,ETH/USD,1231.84,1256.53,1219.03,1253.95,5816.701708,7293853.107,1240.3375,1.691728811
1610827200,16-01-2021 20:00,ETH/USD,1253.12,1282.19,1247.77,1273.42,5496.639388,6999530.53,1264.125,1.724173205
1610830800,16-01-2021 21:00,ETH/USD,1273.49,1274.49,1222.48,1236.5,6546.80514,8095124.555,1251.74,1.707280979
1610834400,16-01-2021 22:00,ETH/USD,1233.64,1239.59,1200,1232.05,6408.294622,7895339.389,1226.32,1.672609975
1610838000,16-01-2021 23:00,ETH/USD,1230.21,1240.08,1212.99,1228.19,4802.837075,5898796.468,1227.8675,1.674720651
1610841600,17-01-2021 00:00,ETH/USD,1226.44,1238.73,1201,1235.02,3200.356058,3952503.738,1225.2975,1.671215361
1610845200,17-01-2021 01:00,ETH/USD,1233.17,1251.03,1226.54,1250.9,1505.918352,1883753.267,1240.41,1.691827695
1610848800,17-01-2021 02:00,ETH/USD,1250.9,1257.82,1237.75,1244.95,1524.380852,1897777.942,1247.855,1.701982126
1610852400,17-01-2021 03:00,ETH/USD,1244.95,1248,1231.23,1242.36,875.2761901,1087408.127,1241.635,1.693498505
1610856000,17-01-2021 04:00,ETH/USD,1240.6,1250.13,1221.27,1224.59,2137.470019,2617524.411,1234.1475,1.683286107
1610859600,17-01-2021 05:00,ETH/USD,1222.74,1229.09,1212.44,1216,1743.744503,2120393.316,1220.0675,1.664082027
1610863200,17-01-2021 06:00,ETH/USD,1214.45,1223.93,1200.86,1213.87,3917.360648,4755166.569,1213.2775,1.654820968
1610866800,17-01-2021 07:00,ETH/USD,1212.01,1227.69,1170,1182.49,7124.573456,8424736.866,1198.0475,1.634048372
1610870400,17-01-2021 08:00,ETH/USD,1182.07,1196.17,1166.08,1192.02,5080.434386,6055979.397,1184.085,1.615004552
1610874000,17-01-2021 09:00,ETH/USD,1195.36,1210.53,1175.91,1179.76,3609.332477,4258146.083,1190.39,1.623604107
1610877600,17-01-2021 10:00,ETH/USD,1179.3,1210.74,1167.56,1202.96,4593.611875,5525931.342,1190.14,1.623263125
1610881200,17-01-2021 11:00,ETH/USD,1202.96,1227.36,1202.96,1221.47,4254.660997,5196940.768,1213.6875,1.655380177
1610884800,17-01-2021 12:00,ETH/USD,1220.65,1226.73,1209.12,1212.93,5026.966268,6097358.196,1217.3575,1.660385787
1610888400,17-01-2021 13:00,ETH/USD,1214.82,1227.57,1196.37,1198.56,6117.165731,7331790.159,1209.33,1.649436869
1610892000,17-01-2021 14:00,ETH/USD,1199.26,1213,1192.54,1199.67,3479.427273,4174164.517,1201.1175,1.638235625
1610895600,17-01-2021 15:00,ETH/USD,1198.49,1246.79,1198.2,1241.28,6374.398719,7912413.642,1221.19,1.665613034
1610899200,17-01-2021 16:00,ETH/USD,1241.61,1250.65,1231.36,1238.58,6844.205748,8477096.355,1240.55,1.692018645
1610902800,17-01-2021 17:00,ETH/USD,1239.34,1243.9,1223.1,1231.43,4900.065305,6034087.418,1234.4425,1.683688466
1610906400,17-01-2021 18:00,ETH/USD,1232.36,1234.5,1225.31,1226.28,1734.367125,2126819.718,1229.6125,1.677100702
1610910000,17-01-2021 19:00,ETH/USD,1226.76,1240.68,1211,1217.94,2017.864289,2457637.632,1224.095,1.669575239
1610913600,17-01-2021 20:00,ETH/USD,1219.14,1238.57,1219.14,1236.84,1686.949178,2086486.222,1228.4225,1.67547763
1610917200,17-01-2021 21:00,ETH/USD,1238.19,1266.64,1235.36,1260.36,5088.63395,6413510.686,1250.1375,1.705095287
1610920800,17-01-2021 22:00,ETH/USD,1261.21,1268.87,1234.4,1245.26,6594.780522,8212216.393,1252.435,1.708228908
1610924400,17-01-2021 23:00,ETH/USD,1246.74,1253.96,1223.49,1232.95,3584.645385,4419688.527,1239.285,1.690293278
1610928000,18-01-2021 00:00,ETH/USD,1233.23,1245.8,1226.46,1242.76,1958.911632,2434457.02,1237.0625,1.687261952
1610931600,18-01-2021 01:00,ETH/USD,1242.75,1246.25,1226.19,1239.5,1766.754712,2189892.465,1238.6725,1.689457873
1610935200,18-01-2021 02:00,ETH/USD,1239.56,1242.06,1219,1220.98,2497.436999,3049320.628,1230.4,1.678174794
1610938800,18-01-2021 03:00,ETH/USD,1221.03,1224.98,1182.8,1193,5038.749931,6011228.668,1205.4525,1.644148245
1610942400,18-01-2021 04:00,ETH/USD,1193.43,1205.55,1190.68,1202.48,2641.371155,3176195.986,1198.035,1.634031323
1610946000,18-01-2021 05:00,ETH/USD,1199.69,1210.71,1186.99,1207.54,6871.732084,8297891.361,1201.2325,1.638392477
1610949600,18-01-2021 06:00,ETH/USD,1207.6,1208.39,1192.44,1197,12169.20134,14566534.01,1201.3575,1.638562967
1610953200,18-01-2021 07:00,ETH/USD,1195.81,1226.47,1194.53,1219.75,2787.309502,3399820.765,1209.14,1.649177723
1610956800,18-01-2021 08:00,ETH/USD,1219.03,1227.72,1214.68,1222.28,3563.209916,4355240.216,1220.9275,1.665255003
1610960400,18-01-2021 09:00,ETH/USD,1221.72,1233.4,1220.4,1229.46,3779.256347,4646444.509,1226.245,1.672507681
1610964000,18-01-2021 10:00,ETH/USD,1229.46,1230,1217.26,1223.29,2454.094227,3002068.927,1225.0025,1.670813002
1610967600,18-01-2021 11:00,ETH/USD,1223.63,1228.83,1208.11,1225,4431.949262,5429137.846,1221.3925,1.665889229
1610971200,18-01-2021 12:00,ETH/USD,1224.27,1254.06,1223.13,1243.43,10279.77528,12782180.97,1236.2225,1.686116254
1610974800,18-01-2021 13:00,ETH/USD,1243.97,1251.63,1238.87,1244.34,4183.121216,5205225.054,1244.7025,1.697682348
1610978400,18-01-2021 14:00,ETH/USD,1245.01,1256.18,1221.27,1236.12,6653.345838,8224333.857,1239.645,1.690784292
1610982000,18-01-2021 15:00,ETH/USD,1236.43,1244.18,1231.29,1240.89,3107.830186,3856475.4,1238.1975,1.688810008
1610985600,18-01-2021 16:00,ETH/USD,1241.47,1247.54,1224,1230.9,1462.46798,1800151.836,1235.9775,1.685782092
1610989200,18-01-2021 17:00,ETH/USD,1231.33,1235.4,1210.48,1218.93,3628.651605,4423072.301,1224.035,1.669493404
1610992800,18-01-2021 18:00,ETH/USD,1219.51,1225.38,1213.91,1218.27,3195.338122,3892784.574,1219.2675,1.662990886
1610996400,18-01-2021 19:00,ETH/USD,1218.82,1233.46,1216.62,1228.58,2033.297194,2498068.266,1224.37,1.669950319
1611000000,18-01-2021 20:00,ETH/USD,1229.13,1233.96,1223.25,1227.05,1515.326725,1859381.658,1228.3475,1.675375335
1611003600,18-01-2021 21:00,ETH/USD,1228.42,1238,1227.75,1234.52,1085.191718,1339690.879,1232.1725,1.680592353
1611007200,18-01-2021 22:00,ETH/USD,1234.12,1244.11,1233.73,1240.8,1596.425569,1980844.846,1238.19,1.688799779
1611010800,18-01-2021 23:00,ETH/USD,1241.67,1261.3,1234.82,1257.86,3415.281341,4295945.787,1248.9125,1.703424478
1611014400,19-01-2021 00:00,ETH/USD,1258.64,1274,1251.49,1261.67,3527.773713,4450886.26,1261.45,1.720524702
1611018000,19-01-2021 01:00,ETH/USD,1262.64,1337.29,1262.64,1315.84,15539.7467,20447820.3,1294.6025,1.765742266
1611021600,19-01-2021 02:00,ETH/USD,1319.84,1345,1315.44,1343.97,13806.77787,18555895.25,1331.0625,1.815471015
1611025200,19-01-2021 03:00,ETH/USD,1343,1347.69,1318.47,1321.84,3564.360646,4711514.477,1332.75,1.81777264
1611028800,19-01-2021 04:00,ETH/USD,1323.57,1332.72,1303.9,1303.9,2589.581329,3376555.095,1316.0225,1.794957565
1611032400,19-01-2021 05:00,ETH/USD,1306.9,1329.36,1305.83,1322.54,7454.206517,9858486.287,1316.1575,1.795141695
1611036000,19-01-2021 06:00,ETH/USD,1323,1342.56,1320.31,1331.91,8004.396726,10661136.04,1329.445,1.813264864
1611039600,19-01-2021 07:00,ETH/USD,1331.81,1384.22,1325.51,1374.74,12928.96394,17773963.89,1354.07,1.846851547
1611043200,19-01-2021 08:00,ETH/USD,1377.04,1392.14,1365.23,1377.36,6897.769898,9500712.347,1377.9425,1.879411875
1611046800,19-01-2021 09:00,ETH/USD,1377.36,1398.82,1372.67,1381.16,6578.57153,9086059.854,1382.5025,1.885631378
1611050400,19-01-2021 10:00,ETH/USD,1381.91,1395,1365,1386.41,8489.436519,11769839.68,1382.08,1.88505512
1611054000,19-01-2021 11:00,ETH/USD,1386.06,1435.13,1383.43,1430.09,12206.19955,17455963.91,1408.6775,1.921332147
1611057600,19-01-2021 12:00,ETH/USD,1432.01,1440,1376.94,1388.09,13280.26117,18434197.73,1409.26,1.922126634
1611061200,19-01-2021 13:00,ETH/USD,1390.51,1421.84,1390.44,1419.25,7694.51099,10920434.72,1405.51,1.91701191
1611064800,19-01-2021 14:00,ETH/USD,1419.5,1424.92,1398.52,1407.3,4106.63982,5779274.219,1412.56,1.92662759
1611068400,19-01-2021 15:00,ETH/USD,1407.27,1416.3,1384.06,1414.97,5809.133878,8219750.163,1405.65,1.91720286
1611072000,19-01-2021 16:00,ETH/USD,1416.13,1439.16,1406.79,1423.62,6651.309087,9468936.643,1421.425,1.938718796
1611075600,19-01-2021 17:00,ETH/USD,1423.28,1432.81,1411.33,1416.3,3956.421851,5603480.267,1420.93,1.938043652
1611079200,19-01-2021 18:00,ETH/USD,1416,1416,1365,1367,8434.982725,11530621.38,1391,1.897221341
1611082800,19-01-2021 19:00,ETH/USD,1367,1381.75,1333.08,1358.29,8919.477309,12115236.83,1360.03,1.854980547
1611086400,19-01-2021 20:00,ETH/USD,1360.04,1388.78,1351.59,1384.24,4210.007621,5827660.949,1371.1625,1.870164455
1611090000,19-01-2021 21:00,ETH/USD,1384.76,1422,1383.38,1410.42,7775.515222,10966742.18,1400.14,1.909687627
1611093600,19-01-2021 22:00,ETH/USD,1410,1425.71,1395.11,1410.94,3328.878135,4696847.315,1410.44,1.923736067
1611097200,19-01-2021 23:00,ETH/USD,1410.69,1415.84,1366.88,1369.62,3440.039863,4711547.397,1390.7575,1.896890589
1611100800,20-01-2021 00:00,ETH/USD,1368.05,1408.28,1356.06,1406.74,2723.624783,3831431.927,1384.7825,1.88874113
1611104400,20-01-2021 01:00,ETH/USD,1404.4,1407.69,1380.83,1386.83,1074.998345,1490839.954,1394.9375,1.902591801
1611108000,20-01-2021 02:00,ETH/USD,1386.5,1398.57,1371.25,1398.57,2212.511577,3094352.316,1388.7225,1.894114999
1611111600,20-01-2021 03:00,ETH/USD,1397.66,1402.56,1340.39,1345.23,3489.26422,4693862.907,1371.46,1.870570223
1611115200,20-01-2021 04:00,ETH/USD,1342.14,1362.66,1317.51,1357.66,3853.526425,5231778.686,1344.9925,1.834470507
1611118800,20-01-2021 05:00,ETH/USD,1356.98,1370.71,1352.17,1367.89,3671.827098,5022655.569,1361.9375,1.857582236
1611122400,20-01-2021 06:00,ETH/USD,1367.65,1375,1342.06,1348.23,6010.636753,8103720.789,1358.235,1.852532299
1611126000,20-01-2021 07:00,ETH/USD,1349.93,1380,1341.44,1369.59,3888.899164,5326197.406,1360.24,1.855266972
1611129600,20-01-2021 08:00,ETH/USD,1369.13,1373.52,1349.42,1349.95,4485.634724,6055382.596,1360.505,1.855628412
1611133200,20-01-2021 09:00,ETH/USD,1352.03,1352.03,1300,1310,7945.356007,10408416.37,1328.515,1.811996413
1611136800,20-01-2021 10:00,ETH/USD,1308.36,1315,1279.88,1304.74,6623.884894,8642447.577,1301.995,1.77582509
1611140400,20-01-2021 11:00,ETH/USD,1304.46,1310.49,1249.8,1264.57,13950.4399,17641307.79,1282.33,1.749003481
1611144000,20-01-2021 12:00,ETH/USD,1264.36,1298.47,1235.12,1292.25,8794.31743,11364456.7,1272.55,1.735664283
1611147600,20-01-2021 13:00,ETH/USD,1293.86,1310.98,1263.62,1310.98,5386.279453,7061304.638,1294.86,1.766093477
1611151200,20-01-2021 14:00,ETH/USD,1310,1322.21,1300.46,1302.69,9487.828437,12359699.23,1308.84,1.785161165
1611154800,20-01-2021 15:00,ETH/USD,1304.97,1319.19,1268.1,1275.64,5889.291773,7512616.157,1291.975,1.76215855
1611158400,20-01-2021 16:00,ETH/USD,1274.83,1313.15,1249.33,1312.66,10595.63958,13908472.25,1287.4925,1.75604475
1611162000,20-01-2021 17:00,ETH/USD,1312.41,1318.53,1289.79,1312.27,3624.539423,4756374.348,1308.25,1.784356448
1611165600,20-01-2021 18:00,ETH/USD,1312.35,1321.91,1302.84,1318.19,4337.072029,5717084.978,1313.8225,1.791956927
1611169200,20-01-2021 19:00,ETH/USD,1319.24,1350.08,1315.6,1346.68,11551.95367,15556784.97,1332.9,1.817977229
1611172800,20-01-2021 20:00,ETH/USD,1347.18,1356,1324.63,1331.87,8677.831813,11557743.86,1339.92,1.827551991
1611176400,20-01-2021 21:00,ETH/USD,1333.05,1341.32,1304.51,1323.48,3360.915191,4448104.038,1325.59,1.808006929
1611180000,20-01-2021 22:00,ETH/USD,1322.42,1342.87,1316.33,1338,4192.029404,5608935.342,1329.905,1.81389227
1611183600,20-01-2021 23:00,ETH/USD,1335.62,1391.33,1320,1377.8,14052.32506,19361293.47,1356.1875,1.849739661
1611187200,21-01-2021 00:00,ETH/USD,1378.36,1389.49,1354.41,1363.9,10108.86458,13787480.4,1371.54,1.870679338
1611190800,21-01-2021 01:00,ETH/USD,1363.75,1370,1328.69,1337.09,10768.38974,14398306.24,1349.8825,1.841140106
1611194400,21-01-2021 02:00,ETH/USD,1338.07,1341.1,1313.89,1330.4,4170.330845,5548208.156,1330.865,1.815201639
1611198000,21-01-2021 03:00,ETH/USD,1331.34,1338.62,1308.68,1327.84,1644.5493,2183698.343,1326.62,1.809411773
1611201600,21-01-2021 04:00,ETH/USD,1325.8,1336.78,1278.46,1285.62,8861.838328,11392956.59,1306.665,1.782194625
1611205200,21-01-2021 05:00,ETH/USD,1286.07,1306.9,1277.43,1305.32,17985.57295,23476928.08,1293.93,1.764825025
1611208800,21-01-2021 06:00,ETH/USD,1304.52,1315.41,1292.09,1309.14,18483.35432,24197298.47,1305.29,1.780319227
1611212400,21-01-2021 07:00,ETH/USD,1305.84,1322.9,1301.81,1308.48,1337.591044,1750211.129,1309.7575,1.786412567
1611216000,21-01-2021 08:00,ETH/USD,1309.06,1312,1256,1256.61,13212.718,16603233.57,1283.4175,1.750486751
1611219600,21-01-2021 09:00,ETH/USD,1256.61,1273.72,1225.33,1260,21403.24911,26968093.88,1253.915,1.710247519
1611223200,21-01-2021 10:00,ETH/USD,1261.1,1265,1222.59,1248.66,9773.797809,12204150.37,1249.3375,1.704004146
1611226800,21-01-2021 11:00,ETH/USD,1248.3,1256.24,1233.14,1235.13,4448.88713,5494953.961,1243.2025,1.695636459
1611230400,21-01-2021 12:00,ETH/USD,1235.13,1252.04,1188.02,1243.47,9794.13348,12178711.16,1229.665,1.677172308
1611234000,21-01-2021 13:00,ETH/USD,1241.37,1260,1231.94,1236.45,4669.239521,5773281.205,1242.44,1.694596465
1611237600,21-01-2021 14:00,ETH/USD,1236.01,1243.79,1192.86,1201.57,6524.80151,7840005.751,1218.5575,1.662022498
1611241200,21-01-2021 15:00,ETH/USD,1202.99,1230.57,1182.45,1187.62,7646.123066,9080688.675,1200.9075,1.637949201
1611244800,21-01-2021 16:00,ETH/USD,1185.21,1218.76,1162.19,1167.25,11266.41453,13150722.36,1183.3525,1.614005476
1611248400,21-01-2021 17:00,ETH/USD,1165,1199.91,1163.66,1193.35,8244.818694,9838954.388,1180.48,1.610087598
1611252000,21-01-2021 18:00,ETH/USD,1195,1201.22,1180.95,1190.98,4189.240481,4989301.628,1192.0375,1.625851175
1611255600,21-01-2021 19:00,ETH/USD,1190.88,1239.49,1187.18,1231.46,6708.459871,8261199.993,1212.2525,1.653422943
1611259200,21-01-2021 20:00,ETH/USD,1231.67,1234.22,1203.89,1204.42,4052.963397,4881470.175,1218.55,1.662012269
1611262800,21-01-2021 21:00,ETH/USD,1203.94,1224.4,1169.59,1172.18,5134.377824,6018414.998,1192.5275,1.626519499
1611266400,21-01-2021 22:00,ETH/USD,1171.49,1171.79,1081.22,1135.28,14839.22602,16846676.52,1139.945,1.55480085
1611270000,21-01-2021 23:00,ETH/USD,1135.03,1157.64,1107.33,1110.37,6320.670348,7018282.735,1127.5925,1.537952951
1611273600,22-01-2021 00:00,ETH/USD,1110.48,1123.36,1042.01,1064.94,13480.1582,14355559.68,1085.1975,1.4801293
1611277200,22-01-2021 01:00,ETH/USD,1064.88,1132.99,1041.22,1125.61,11260.75352,12675216.77,1091.175,1.488282169
1611280800,22-01-2021 02:00,ETH/USD,1124.21,1160,1115.05,1158.11,8415.203988,9745731.89,1139.3425,1.553979084
1611284400,22-01-2021 03:00,ETH/USD,1157.26,1163.4,1127.42,1160.6,8413.265164,9764435.55,1152.17,1.571474847
1611288000,22-01-2021 04:00,ETH/USD,1159.58,1190.95,1154.48,1159.32,4528.749641,5250270.034,1166.0825,1.590450471
1611291600,22-01-2021 05:00,ETH/USD,1157.58,1185.82,1144.59,1175.6,10732.24993,12616833.02,1165.8975,1.590198144
1611295200,22-01-2021 06:00,ETH/USD,1176.35,1179.15,1160.94,1165.2,5019.08464,5848237.423,1170.41,1.596352861
1611298800,22-01-2021 07:00,ETH/USD,1167,1177.91,1132.38,1142.72,5107.363693,5836286.639,1155.0025,1.575338168
1611302400,22-01-2021 08:00,ETH/USD,1143.73,1166.43,1119.67,1163.08,9064.790406,10543076.43,1148.2275,1.566097568
1611306000,22-01-2021 09:00,ETH/USD,1164.36,1182.33,1153.04,1168.69,5292.647253,6185463.918,1167.105,1.591845085
1611309600,22-01-2021 10:00,ETH/USD,1170.88,1183.74,1158.54,1177.77,4066.38994,4789272.08,1172.7325,1.59952058
1611313200,22-01-2021 11:00,ETH/USD,1176.79,1211.65,1176.79,1197.7,8266.273124,9900515.32,1190.7325,1.624071252
1611316800,22-01-2021 12:00,ETH/USD,1199.63,1223.27,1195.99,1204.58,5443.457925,6557080.547,1205.8675,1.644714275
1611320400,22-01-2021 13:00,ETH/USD,1204.22,1229,1192,1220.07,9631.637085,11751271.46,1211.3225,1.652154492
1611324000,22-01-2021 14:00,ETH/USD,1221.35,1236.39,1221.35,1236.39,6257.715142,7736976.424,1228.87,1.676087987
1611327600,22-01-2021 15:00,ETH/USD,1235.51,1244.36,1221.14,1235.01,7691.642335,9499255.2,1234.005,1.683091748
1611331200,22-01-2021 16:00,ETH/USD,1235.01,1254.55,1216.31,1239.97,6727.846776,8342328.167,1236.46,1.686440187
1611334800,22-01-2021 17:00,ETH/USD,1241.15,1244.75,1224.39,1236.56,3403.586961,4208739.492,1236.7125,1.686784578
1611338400,22-01-2021 18:00,ETH/USD,1236.16,1264.82,1227.22,1263.5,6494.465774,8205757.506,1247.925,1.702077601
1611342000,22-01-2021 19:00,ETH/USD,1263.9,1273.97,1256.8,1268.62,3466.408865,4397555.614,1265.8225,1.72648847
1611345600,22-01-2021 20:00,ETH/USD,1271.57,1275.57,1246.33,1250,3140.225471,3925281.839,1260.8675,1.719730215
1611349200,22-01-2021 21:00,ETH/USD,1249.9,1259.42,1241.14,1244.83,1747.820348,2175739.204,1248.8225,1.703301724
1611352800,22-01-2021 22:00,ETH/USD,1245.45,1258.44,1222.5,1224.7,2133.877324,2613359.559,1237.7725,1.68823034
1611356400,22-01-2021 23:00,ETH/USD,1226,1243.24,1218.53,1234.77,1902.259409,2348852.851,1230.635,1.678495317
1611360000,23-01-2021 00:00,ETH/USD,1232.26,1232.26,1206.71,1229.33,2607.932728,3206009.94,1225.14,1.671000542
1611363600,23-01-2021 01:00,ETH/USD,1229.34,1242.39,1212.16,1233.49,1860.441989,2294836.589,1229.345,1.676735852
1611367200,23-01-2021 02:00,ETH/USD,1233.03,1243.71,1212.47,1220.29,2795.477467,3411293.199,1227.375,1.674048917
1611370800,23-01-2021 03:00,ETH/USD,1220.86,1240.08,1217.62,1233.8,1264.220979,1559795.844,1228.09,1.675024124
1611374400,23-01-2021 04:00,ETH/USD,1233.08,1251.76,1230.38,1249.46,832.0795195,1039650.076,1241.17,1.692864279
1611378000,23-01-2021 05:00,ETH/USD,1246.56,1267.36,1237.49,1265.47,1530.133964,1936338.628,1254.22,1.710663516
1611381600,23-01-2021 06:00,ETH/USD,1265.73,1268.24,1254.79,1254.95,1088.58246,1366116.559,1260.9275,1.719812051
1611385200,23-01-2021 07:00,ETH/USD,1255.7,1270.81,1251.17,1260.51,852.3277021,1074367.592,1259.5475,1.717929833
1611388800,23-01-2021 08:00,ETH/USD,1263.63,1271.12,1250.63,1268.26,1297.429585,1645478.046,1263.41,1.723197998
1611392400,23-01-2021 09:00,ETH/USD,1270,1273,1252.67,1257.26,3347.981895,4209283.717,1263.2325,1.722955901
1611396000,23-01-2021 10:00,ETH/USD,1257.81,1260,1238.31,1246.65,2763.361559,3444944.688,1250.6925,1.705852266
1611399600,23-01-2021 11:00,ETH/USD,1245.9,1252.66,1211.63,1221.67,4095.663034,5003548.659,1232.965,1.681673265
1611403200,23-01-2021 12:00,ETH/USD,1219.38,1233.65,1215.79,1220.85,2570.052221,3137648.254,1222.4175,1.667287253
1611406800,23-01-2021 13:00,ETH/USD,1220.6,1241.18,1196.22,1233.94,3935.579633,4856269.133,1222.985,1.668061281
1611410400,23-01-2021 14:00,ETH/USD,1236.29,1236.29,1216.85,1219.58,937.0454195,1142801.853,1227.2525,1.673881836
1611414000,23-01-2021 15:00,ETH/USD,1219.49,1240,1216.97,1231.08,1656.491701,2039273.803,1226.885,1.673380593
1611417600,23-01-2021 16:00,ETH/USD,1231.08,1260.67,1225.78,1244.41,7538.86145,9381434.577,1240.485,1.69192999
1611421200,23-01-2021 17:00,ETH/USD,1243.87,1256.07,1240.17,1252.9,2285.686777,2863736.963,1248.2525,1.702524286
1611424800,23-01-2021 18:00,ETH/USD,1254.85,1261.9,1245.19,1249.61,3775.621965,4718054.964,1252.8875,1.708846084
1611428400,23-01-2021 19:00,ETH/USD,1249.67,1265.36,1249.31,1259,2595.11323,3267247.556,1255.835,1.712866257
1611432000,23-01-2021 20:00,ETH/USD,1259.6,1260.57,1245.19,1252.4,1483.561635,1858012.592,1254.44,1.71096358
1611435600,23-01-2021 21:00,ETH/USD,1252.2,1254.94,1232.43,1248.77,1817.708826,2269900.251,1247.085,1.700931903
1611439200,23-01-2021 22:00,ETH/USD,1248.2,1249.25,1232.49,1237.91,1953.302332,2418012.49,1241.9625,1.693945191
1611442800,23-01-2021 23:00,ETH/USD,1236.78,1241.12,1225.15,1234.52,723.0318962,892597.3365,1234.3925,1.683620269
1611446400,24-01-2021 00:00,ETH/USD,1233.88,1244.28,1221.84,1233.01,1773.254968,2186441.108,1233.2525,1.682065393
1611450000,24-01-2021 01:00,ETH/USD,1229.65,1249.51,1229.41,1238.88,1381.715154,1711779.27,1236.8625,1.686989167
